system:index,EVI,NDMI,NDVI,NDWI,SAVI,SLA,VIG,name,.geo
20170618T105621_20170618T110415_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170618T105621_20170618T110415_T30SVF_00000000000000000006,0.2965072468654206,0.03770929432492576,0.14780203232443,0.1915199576072413,0.11885324120521545,0.5949246327036826,-0.08154040860603866,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170618T105621_20170618T110415_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170618T105621_20170618T110415_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170618T105621_20170618T110415_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170618T105621_20170618T110415_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170618T105621_20170618T110415_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170618T105621_20170618T110415_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000000,0.4734965534308939,0.44878295219704173,0.8367084522066888,0.6344393523371015,0.4813832938671112,2.079863481228669,-0.43652173913043485,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000001,0.5438430955203807,0.46206247634019704,0.8634730488430573,0.6632816611642404,0.5187050104141235,2.2564469914040113,-0.3105218135158255,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000006,0.4799985048159941,0.4828758204101839,0.8243808301571509,0.6906110306464954,0.47410285472869873,2.28218966846569,-0.3321917808219178,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170628T105651_20170628T110445_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170628T105651_20170628T110445_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170628T105651_20170628T110445_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170628T105651_20170628T110445_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000003,0.22492206542894164,0.06361458509574698,0.4658840623527769,0.2795389039641011,0.24657002091407776,0.9355432780847145,-0.3161533626649906,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000004,0.5116391787982189,0.34245938867681736,0.9014130795783386,0.5633612474707325,0.5115628242492676,1.8167797655768043,-0.5383159886471144,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000005,0.41016092922761416,0.2859822968669028,0.7453619423168122,0.4984384648981418,0.39663180708885193,1.4901492537313434,-0.28046989720998533,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170628T105651_20170628T110445_T30SVG_00000000000000000009,0.3882587211339986,0.2558790532910707,0.7414596164718166,0.4737187860354872,0.37816789746284485,1.3770883054892602,-0.3430544896392939,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170628T105651_20170628T110445_T30SVG_0000000000000000000a,0.29114979353574466,0.19198766230138722,0.657951121284452,0.39136689676605907,0.3139915466308594,1.1922855497985032,-0.37076923076923074,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170628T105651_20170628T110445_T30SVG_0000000000000000000b,0.6285883489665507,0.4742758216853566,0.9906596613940799,0.6956737870966587,0.6042012572288513,2.533678756476684,-0.4406332453825857,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170628T105651_20170628T110445_T30SVG_0000000000000000000c,0.5855407041830709,0.34304141223308426,0.898265216924518,0.5708029306131162,0.5454707741737366,1.8384253819036427,-0.26250962278675904,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000002,0.19062631912990877,0.08563239490152086,0.26831312336043955,0.22424242909982875,0.19666600227355957,0.8037120359955005,-0.16069528201489888,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000007,0.22603506795700123,0.0519877605184562,0.5739704969885753,0.2590483870466002,0.24307449162006378,1.0646651270207852,-0.33931484502446985,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000008,0.2224584329662298,-0.04126511994522656,0.4439896025721167,0.13053614503237787,0.23279564082622528,0.8428677563150074,-0.3274336283185841,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170628T105651_20170628T110445_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170628T105651_20170628T110445_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170628T105651_20170628T110445_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170628T105651_20170628T110445_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000002,0.19772840577921447,0.01204357784689974,0.3068377863870923,0.1694278689577028,0.20599931478500366,0.7580158947656893,-0.2993022401762762,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000007,0.22327442257441377,0.05339483655208589,0.5697445817562831,0.25925923894048186,0.24729959666728973,1.0875627440044617,-0.3937908496732026,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000008,0.21887455077559698,-0.0335604517359839,0.46687091131189346,0.14465031138063109,0.24024437367916107,0.8429475251209527,-0.35490830636461707,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170718T105651_20170718T110452_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170718T105651_20170718T110452_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170718T105651_20170718T110452_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170718T105651_20170718T110452_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000007,0.24229587179072964,0.0660480296472651,0.4689732774938612,0.24513866252545483,0.2442224770784378,0.8840457046127803,-0.26978998384491115,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000008,0.22727273280347737,-0.04786597018692998,0.3690851802418723,0.1151600143700429,0.22746554017066956,0.7502802690582959,-0.2996894409937888,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170725T105031_20170725T105520_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170725T105031_20170725T105520_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170725T105031_20170725T105520_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170725T105031_20170725T105520_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000000,0.48278454557438444,0.42807709614516426,0.8741485481976458,0.6589147168680848,0.5001236796379089,2.3542713567839195,-0.40350877192982465,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000001,0.5799367256036637,0.47462829110057597,0.9488459157743446,0.7043098851761869,0.556056559085846,2.797047970479705,-0.40962288686605985,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000006,0.5364895909928723,0.5405475804072568,0.9269406402680634,0.745862879397988,0.5285147428512573,2.7522211253701876,-0.3880952380952381,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170728T105621_20170728T110406_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170728T105621_20170728T110406_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20170728T105621_20170728T110406_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20170728T105621_20170728T110406_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000003,0.22351798233926565,0.037757439958331314,0.4917763221131072,0.2641115009476577,0.24138858914375305,0.8555282555282555,-0.33651877133105806,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000004,0.5022906966499484,0.3514407182162899,0.9054279048867516,0.5621075622785723,0.5096213817596436,1.7367424242424245,-0.5813953488372093,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000005,0.37143728323107583,0.28222995745114127,0.6862883237110016,0.5025125565557407,0.37265533208847046,1.463400236127509,-0.3362962962962963,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20170728T105621_20170728T110406_T30SVG_00000000000000000009,0.35089804741452724,0.23917349635793783,0.6786809661060571,0.45642048346723624,0.3489747643470764,1.32858837485172,-0.30873493975903615,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20170728T105621_20170728T110406_T30SVG_0000000000000000000a,0.27545750424091975,0.19389025723984143,0.6099201273620264,0.3993423307218615,0.2949586510658264,0.8023952095808384,-0.35788630904723784,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
